	Kingdom	Phylum	Class	Order	Family	Genus	Species
1041	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Muriphaeosphaeria	NA
1042	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	buxi
1044	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	NA
1052	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neostagonospora	caricis
1056	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosulcatispora	agaves
1057	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiobolopsis	italica
1058	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	NA
1065	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraleptospora	chromolaenae
1066	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	NA
1067	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	novozelandica
1070	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	NA
1072	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeoseptoriella	NA
1076	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	caricis
1078	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	fusispora
1079	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	sinensis
1084	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
1100	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriaceae_gen_Incertae_sedis	NA
1101	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriopsis	NA
1104	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Pseudoophiosphaerella	NA
1105	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Pseudophaeosphaeria	NA
1109	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	rosae
1115	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	NA
1120	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	hollandica
1121	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	phragmitis
1122	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	NA
1125	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	destructans
1134	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	opuntiae
1135	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	NA
1143	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Wojnowiciella	NA
1147	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
1212	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleomassariaceae	Tumularia	NA
1213	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	hungarica
1217	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	metachromatica
1219	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	subcucurbitae
1221	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
1231	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	microstegii
1232	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	NA
1236	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	typhicola
1237	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	NA
1250	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	americana
1251	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	arcana
1254	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	boeremae
1256	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	eragrostidicola
1257	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	gladioli
1259	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	inaequalis
1260	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	mebaldsii
1266	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	petersonii
1267	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	pseudorobusta
1268	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	siddiquii
1271	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	verruculosa
1272	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	NA
1291	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dichotomophthora	basellae
1294	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dichotomophthora	lutea
1295	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Edenia	gomezpompae
1300	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	gedarefense
1303	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	turcicum
1304	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Gibbago	trianthemae
1306	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pleospora	bjoerlingii
1309	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Porocercospora	seminalis
1315	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	vesicarium
1316	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
1324	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Aaosphaeria	arxii
1326	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Amarenomyces	ammophilae
1331	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Berkleasmium	NA
1332	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Flavomyces	NA
1333	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Monodictys	castaneae
1334	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Ochrocladosporium	NA
1336	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleiochaeta	NA
1349	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	sclerotigenum
1352	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	NA
1354	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudochaetosphaeronema	kunmingense
1356	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudorobillarda	phragmitis
1362	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudorobillarda	NA
1364	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Shiraia	NA
1366	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Shiraiaceae	Shiraiaceae_gen_Incertae_sedis	NA
1367	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Forliomyces	uniseptatus
1372	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Forliomyces	NA
1373	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	africana
1378	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	flanaganii
1380	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	fleischhakii
1384	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	persica
1394	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	procaviae
1395	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	procaviicola
1399	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	tenerifae
1403	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
1446	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
1470	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sparticola	forlicesenae
1471	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sparticola	juncei
1472	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	fimetaria
1473	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	NA
1476	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiaceae_gen_Incertae_sedis	NA
1477	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	intermedia
1478	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	minima
1479	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	similis
1482	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	NA
1489	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	centenaria
1495	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	minutispora
1500	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	nigra
1501	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	ornata
1510	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	NA
1516	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Xenomonodictys	iranica
1517	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
1539	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Floricola	festucae
1540	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Pseudocyclothyriella	clematidis
1541	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	kingiae
1542	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	mariae
1543	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichosporaceae_gen_Incertae_sedis	NA
1550	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	NA	NA
1556	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Testudinaceae	Lepidosphaeria	NA
1559	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Testudinaceae	Ulospora	NA
1561	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Pararoussoella	juglandicola
1562	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Parathyridaria	rosae
1563	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Parathyridaria	NA
1564	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Thyridaria	NA
1565	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	NA	NA
1566	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	aquatica
1567	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	chromolaenae
1570	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	deospora
1578	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	fici
1582	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	NA
1583	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Zopfiaceae	Didymocrea	leucaenae
1592	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Zopfiaceae	Didymocrea	NA
1596	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
1728	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Camporesiomyces	mali
1730	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicoma	NA
1733	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Neohelicomyces	melaleucae
1737	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Neohelicosporium	NA
1739	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Tubeufiaceae_gen_Incertae_sedis	NA
1744	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	NA	NA
1762	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Wiesneriomycetaceae	Spissiomyces	aggregatus
1768	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Wiesneriomycetaceae	Spissiomyces	NA
1780	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA
1782	Fungi	Ascomycota	Dothideomycetes	Valsariales	Valsariaceae	Myrmaecium	rubrum
1783	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	constrictum
1784	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	terreum
1787	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA
1796	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	NA
1815	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Veronaeopsis	NA
1818	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	NA	NA
1824	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturiaceae_gen_Incertae_sedis	NA
1828	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
1859	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Chaetothyrium	NA
1864	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	NA	NA
1866	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	NA
1867	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	aloes
1871	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	catenatus
1874	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	NA
1910	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	clematidis
1911	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
1912	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	NA	NA
1914	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	modesta
1916	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	nyingchiensis
1917	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
1939	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	apollinis
1940	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	xenobiotica
1942	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
1943	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	expanda
1946	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	geniculata
1948	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	macrospora
1949	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
1950	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Veronaea	botryosa
1951	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Veronaea	NA
1962	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
1995	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Strelitzianaceae	Strelitziana	NA
1996	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Arthrocladium	caudatum
1997	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Arthrocladium	NA
2005	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	mediterranea
2008	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	separata
2013	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	tsunedae
2025	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
2043	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomeriaceae_gen_Incertae_sedis	NA
2046	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
2058	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	deflectus
2059	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	intermedius
2060	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	mottae
2061	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	neobridgeri
2062	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	niger
2063	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	piperis
2064	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	terreus
2066	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
2069	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Paecilomyces	penicillatus
2070	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	raperi
2071	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
2073	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	funiculosus
2074	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	neofusisporus
2075	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	NA
2079	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	ibadanensis
2080	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Mycocalicium	victoriae
2091	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Amauroascus	NA
2092	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Aphanoascus	NA
2093	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Chrysosporium	shanxiense
2094	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Keratinophyton	linfenense
2096	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Keratinophyton	NA
2101	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Celerioriella	prunicola
2102	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Neophaeomoniella	eucalyptigena
2104	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Nothophaeomoniella	ekebergiae
2105	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	NA	NA
2107	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	NA	NA	NA
2108	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon	pusillum
2110	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	NA
2111	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
2120	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophorales_fam_Incertae_sedis	Pyxidiophorales_gen_Incertae_sedis	NA
2121	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	NA
2125	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
2128	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	NA	NA
2140	Fungi	Ascomycota	Lecanoromycetes	Caliciales	NA	NA	NA
2141	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Gomphillaceae	Corticifraga	peltigerae
2143	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cyanodermella	oleoligni
2146	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Eriospora	NA
2155	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	NA	NA
2156	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
2157	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
2161	Fungi	Ascomycota	Leotiomycetes	Helotiales	Calloriaceae	Calloriaceae_gen_Incertae_sedis	NA
2162	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chaetomellaceae	Pilidium	NA
2163	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	NA
2171	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	NA
2181	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cryptocline	arctostaphyli
2182	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Roesleria	subterranea
2183	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Myxotrichum	deflexum
2184	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
2187	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	NA	NA
2189	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Pleuroascus	nicholsonii
2190	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla	parva
2191	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia	NA
2194	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Clarireedia	bennettii
2203	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Stromatinia	NA
2206	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	NA	NA
2208	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tricladiaceae	Tricladium	angustum
2209	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
2230	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismatales_fam_Incertae_sedis	Karstenia	NA
2238	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	NA
2240	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	roseus
2241	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
2242	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolaceae_gen_Incertae_sedis	NA
2243	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	globosus
2244	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	NA
2247	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
2249	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	NA
2253	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	clavuliformis
2255	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	cryptogena
2257	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	macroserpens
2264	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	mali
2265	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	mesaverdiana
2274	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	myrioobliqua
2275	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	pluristomachia
2276	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
2289	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbiliaceae_gen_Incertae_sedis	NA
2291	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
2293	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Orbiliales_gen_Incertae_sedis	NA
2299	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
2307	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Ascodesmidaceae_gen_Incertae_sedis	NA
2313	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Cephaliophora	NA
2319	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	carneus
2321	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	NA
2322	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Pezizaceae_gen_Incertae_sedis	NA
2325	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizales_fam_Incertae_sedis	Coprotus	NA
2335	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizales_fam_Incertae_sedis	Pezizales_gen_Incertae_sedis	NA
2357	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	Pulvinulaceae_gen_Incertae_sedis	NA
