	Kingdom	Phylum	Class	Order	Family	Genus	Species
4173	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	NA
4626	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	NA
5032	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	woesei
5033	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA
5152	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	JCM 18997	NA
5171	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Parviterribacter	NA
5203	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Patulibacter	NA
5206	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA
5343	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA	NA
5389	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	NA	NA	NA
5413	Bacteria	Actinobacteriota	Thermoleophilia	NA	NA	NA	NA
5444	Bacteria	Actinobacteriota	NA	NA	NA	NA	NA
5459	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA	NA
5514	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
5536	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	NA	NA	NA
5567	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	NA
5579	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	NA	NA
5666	Bacteria	Armatimonadota	NA	NA	NA	NA	NA
5867	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
5869	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes vadinHA17	NA	NA
5870	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA	NA
5875	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	NA
5876	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	WCHB1-32	NA
5878	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	NA	NA
5879	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
5880	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	NA	NA	NA
5883	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	NA	NA
5886	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	NA
5891	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	ginsengihumi
5892	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	pinensis
5893	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	NA
5907	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Cnuella	takakiae
5908	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Cnuella	NA
5917	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	NA
5918	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	NA
5962	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
5974	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Filimonas	NA
5978	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter	NA
6007	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	ginsengisoli
6008	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	ginsengiterrae
6009	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	metallilatus
6010	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	rigui
6011	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	tropicus
6012	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	NA
6133	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavitalea	gansuensis
6134	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavitalea	NA
6140	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Heliimonas	NA
6141	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	hibisci
6142	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	koreensis
6143	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	NA
6172	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niveitalea	NA
6174	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	NA
6177	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parasegetibacter	luojiensis
6178	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea	NA
6179	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	NA
6184	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	aquarii
6185	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	salmoneum
6186	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	NA
6189	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	koreensis
6190	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
6286	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	NA
6287	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	NA
6302	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
6447	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	NA
6450	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
6458	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
6482	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus Amoebophilus	NA
6496	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
6499	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Tunicatimonas	NA
6500	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
6510	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	NA
6514	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Rhodocytophaga	aerolata
6515	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Rhodocytophaga	NA
6521	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Siphonobacter	NA
6522	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Sporocytophaga	NA
6548	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	NA	NA
6550	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	NA
6578	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	gelipurpurascens
6579	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	latericoloratus
6580	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	rivuli
6581	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	terrae
6582	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	terrigena
6583	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	wooponensis
6584	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
6655	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Rufibacter	immobilis
6656	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Rufibacter	NA
6658	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	NA
6661	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Flexibacter	flexilis
6662	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Flexibacter	NA
6668	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Hassallia	NA
6674	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	NA
6704	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA	NA
6743	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	MWH-CFBk5	NA	NA
6745	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	beijingensis
6746	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	jiangsuensis
6747	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	sediminis
6748	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA
6756	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Emticicia	ginsengisoli
6757	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Fibrella	NA
6759	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Fibrisoma	NA
6760	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Huanghella	NA
6762	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Larkinella	soli
6763	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Larkinella	NA
6775	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Nibrella	NA
6786	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	NA
6799	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	NA	NA
6831	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
6873	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
6895	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
6898	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
6904	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA	NA
6920	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	NA	NA
6966	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	FFCH9454	NA	NA
6976	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD3-93	NA	NA
6989	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NA	NA
6999	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter	NA
7007	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	ximonensis
7008	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA
7020	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Nubsella	NA
7021	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter	NA
7022	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA
7026	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter	NA
7027	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	composti
7028	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	thalpophilum
7029	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
7034	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
7035	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NA	NA	NA
7042	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
7055	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	BSV40	NA	NA
7058	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	UA-50	NA	NA
7059	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA	NA
7060	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	NA	NA
7062	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA	NA
7110	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA	NA
7113	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	NA	NA
7122	Bacteria	Bacteroidota	NA	NA	NA	NA	NA
7130	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	NA
7136	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	starrii
7137	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
7162	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
7164	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
7328	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
7365	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
7561	Bacteria	Bdellovibrionota	Oligoflexia	053A03-B-DI-P58	NA	NA	NA
7564	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	tunisiensis
7565	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	NA
7594	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
7666	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Candidatus Turbabacter	NA
7667	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella	NA
7678	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	NA	NA
7699	Bacteria	Bdellovibrionota	Oligoflexia	NA	NA	NA	NA
7700	Bacteria	Bdellovibrionota	NA	NA	NA	NA	NA
7701	Bacteria	Chloroflexi	AD3	NA	NA	NA	NA
7728	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	NA
7771	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	NA
7772	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	UTCFX1	NA
7778	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
7813	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	NA	NA
7824	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
7828	Bacteria	Chloroflexi	Anaerolineae	C10-SB1A	NA	NA	NA
7829	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	Litorilinea	NA
7831	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA
7856	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	NA
7876	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	OLB13	NA
7877	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
7961	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA
8072	Bacteria	Chloroflexi	Anaerolineae	SJA-15	NA	NA	NA
8077	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA	NA
8106	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Candidatus Chloroploca	NA
8111	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloronema	NA
8144	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	FFCH7168	NA
8211	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Oscillochloris	NA
8213	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	NA	NA
8223	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	NA
8254	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
8259	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	NA
8260	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
8746	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	NA	NA	NA
8749	Bacteria	Chloroflexi	Chloroflexia	Elev-1554	NA	NA	NA
8756	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	NA	NA
8958	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	NA	NA	NA
8962	Bacteria	Chloroflexi	Chloroflexia	Thermobaculales	Thermobaculaceae	Thermobaculum	NA
8967	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	NA	NA
8981	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA
9086	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	Thermomicrobiaceae	Nitrolancea	NA
9095	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	Thermomicrobiaceae	Sphaerobacter	NA
9098	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	NA	NA	NA
9113	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA	NA
9129	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	NA
9142	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	NA	NA
9144	Bacteria	Chloroflexi	Gitt-GS-136	NA	NA	NA	NA
9159	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	NA
9212	Bacteria	Chloroflexi	KD4-96	NA	NA	NA	NA
9296	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	NA	NA	NA
9332	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA	NA
9452	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	NA
9458	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-3	NA
9489	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1959-1	NA
9493	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	NA
9536	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	G12-WMSP1	NA
9540	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JG30a-KF-32	NA
9543	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	NA
9547	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	NA
9556	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	NA
9605	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	NA	NA	NA
9613	Bacteria	Chloroflexi	Ktedonobacteria	NA	NA	NA	NA
9614	Bacteria	Chloroflexi	OLB14	NA	NA	NA	NA
9621	Bacteria	Chloroflexi	P2-11E	NA	NA	NA	NA
9626	Bacteria	Chloroflexi	SHA-26	NA	NA	NA	NA
9639	Bacteria	Chloroflexi	TK10	NA	NA	NA	NA
10002	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
10176	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
10262	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Chroococcidiopsis SAG 2023	NA
10264	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Crinalium SAG 22.89	NA
10273	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Dapisostemonum CCIBt 3536	NA
10274	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	NA	NA
10275	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus Es-Yyy1400	paludosus
10276	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus Es-Yyy1400	NA
10278	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus PCC-7113	NA
10280	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus SAG 1449-1a	paludosus
10281	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus SAG 1449-1a	NA
10285	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Symplocastrum CPER-KK1	NA
10286	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Wilmottia Ant-Ph58	NA
10287	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	NA	NA
10302	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Ancylothrix 8PC	terrestris
10303	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Ancylothrix 8PC	NA
10305	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Mastigocladopsis PCC-10914	NA
10309	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc PCC-7107	NA
10311	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc PCC-73102	NA
10312	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc PCC-7524	NA
10316	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Scytonema PCC-7110	NA
10317	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Scytonema UTEX 2349	NA
10318	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	NA	NA
10329	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Oscillatoriaceae	Oscillatoria PCC-10802	NA
10332	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Aerosakkonema Lao26	NA
10333	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Phormidium IAM M-71	NA
10336	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Planktothrix NIVA-CYA 15	NA
10339	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Trichocoleus SAG 26.92	NA
10340	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Tychonema CCAP 1459-11B	NA
10341	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	NA	NA
10354	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	NA	NA	NA
10402	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Calenema	NA
10404	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	CENA359	NA
10405	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	CENA518	NA
10409	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya ANT.L52.2	NA
10410	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya Es-Yyy1000	NA
10412	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya PCC-6306	NA
10414	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Phormidesmis ANT.L52.6	NA
10416	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	RD011	NA
10418	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	NA	NA
10445	Bacteria	Cyanobacteria	Cyanobacteriia	Limnotrichales	Limnotrichaceae	Limnothrix	NA
10449	Bacteria	Cyanobacteria	Cyanobacteriia	Oxyphotobacteria Incertae Sedis	Unknown Family	Leptolyngbya EcFYyyy-00	NA
10453	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	Nodosilinea PCC-7104	NA
10454	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
10492	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA	NA
10573	Bacteria	Cyanobacteria	Vampirivibrionia	Caenarcaniphilales	NA	NA	NA
10574	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	NA
10578	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Candidatus Obscuribacter	NA
10579	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	NA	NA
10612	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio	NA
10626	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	NA	NA
10629	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	NA	NA	NA
10640	Bacteria	Cyanobacteria	NA	NA	NA	NA	NA
10644	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
