# -------------------------------------NOTICE------------------------------------------
# These data readings are Preliminary.
#
# Most data relayed by telemetry have received little or no review.
# Inaccuracies in the data may be present because of instrument
# malfunctions and/or physical changes at the measurement site.
#
# Subsequent review may result in significant revisions to the data.
# * (asterisk) indicates questionable data
#
# Retrieved: 2023-02-02 20:30:35 (MST)
# (Note: Gage clock may be different from current time)
#
# This file contains data for 1 Altar Wash at Highway 286 sensor(s):
# 6380
#
# -------------------------------------------------------------------------------------
#
# Data provided for Altar Wash at Highway 286 sensors
# over the period of '01/01/2013' to '11/30/2013'
#

Sensor ID,Date and Time (MST),Value (in)
6380,2013-09-02 21:39:31,8.27,*
6380,2013-09-02 09:39:29,8.27,*
6380,2013-09-02 08:09:38,8.27,*
6380,2013-09-02 07:43:25,8.23,*
6380,2013-09-02 07:10:24,8.19,*
6380,2013-09-02 06:48:49,8.15,*
6380,2013-09-02 06:40:46,8.11,*
6380,2013-09-02 06:36:55,8.07,*
6380,2013-09-02 06:33:28,8.03,*
6380,2013-09-02 06:31:15,7.99,*
6380,2013-09-02 06:30:18,7.95,*
6380,2013-09-02 06:28:37,7.91,*
6380,2013-09-02 06:26:47,7.87,*
6380,2013-09-02 06:23:57,7.83,*
6380,2013-09-02 06:21:02,7.80,*
6380,2013-09-01 21:39:26,7.76,*
6380,2013-09-01 09:39:24,7.76,*
6380,2013-08-31 21:39:21,7.76,*
6380,2013-08-31 09:39:19,7.76,*
6380,2013-08-30 21:39:16,7.76,*
6380,2013-08-30 09:39:13,7.76,*
6380,2013-08-30 04:03:07,7.76,*
6380,2013-08-30 00:08:58,7.72,*
6380,2013-08-29 21:39:11,7.68,*
6380,2013-08-29 19:04:52,7.68,*
6380,2013-08-29 18:02:29,7.64,*
6380,2013-08-29 18:01:14,7.60,*
6380,2013-08-29 18:00:16,7.56,*
6380,2013-08-29 17:59:05,7.52,*
6380,2013-08-29 17:57:49,7.48,*
6380,2013-08-29 17:56:19,7.44,*
6380,2013-08-29 17:55:07,7.40,*
6380,2013-08-29 17:54:23,7.36,*
6380,2013-08-29 17:53:34,7.32,*
6380,2013-08-29 17:52:29,7.28,*
6380,2013-08-29 17:50:54,7.24,*
6380,2013-08-29 17:49:44,7.20,*
6380,2013-08-29 15:47:34,7.17,*
6380,2013-08-29 15:14:57,7.13,*
6380,2013-08-29 10:25:12,7.09,*
6380,2013-08-29 09:39:08,7.05,*
6380,2013-08-28 21:39:07,7.05,*
6380,2013-08-28 15:00:56,7.05,*
6380,2013-08-28 14:51:41,7.01,*
6380,2013-08-28 14:45:17,6.97,*
6380,2013-08-28 14:42:09,6.93,*
6380,2013-08-28 14:37:26,6.89,*
6380,2013-08-28 09:39:03,6.85,*
6380,2013-08-27 21:39:01,6.85,*
6380,2013-08-27 09:38:58,6.85,*
6380,2013-08-27 05:56:06,6.85,*
6380,2013-08-26 21:38:56,6.81,*
6380,2013-08-26 15:13:07,6.81,*
6380,2013-08-26 15:07:20,6.77,*
6380,2013-08-26 15:03:33,6.73,*
6380,2013-08-26 15:00:26,6.69,*
6380,2013-08-26 14:58:33,6.65,*
6380,2013-08-26 14:57:04,6.61,*
6380,2013-08-26 14:55:09,6.57,*
6380,2013-08-26 14:54:23,6.54,*
6380,2013-08-26 14:52:56,6.50,*
6380,2013-08-26 14:52:06,6.46,*
6380,2013-08-26 14:51:16,6.42,*
6380,2013-08-26 14:50:24,6.38,*
6380,2013-08-26 14:49:38,6.34,*
6380,2013-08-26 14:48:58,6.30,*
6380,2013-08-26 14:48:20,6.26,*
6380,2013-08-26 14:47:46,6.22,*
6380,2013-08-26 14:47:05,6.18,*
6380,2013-08-26 14:46:25,6.14,*
6380,2013-08-26 09:38:53,6.06,*
6380,2013-08-25 21:38:50,6.06,*
6380,2013-08-25 16:19:29,6.06,*
6380,2013-08-25 15:45:21,6.02,*
6380,2013-08-25 15:42:47,5.98,*
6380,2013-08-25 15:40:16,5.94,*
6380,2013-08-25 15:38:13,5.91,*
6380,2013-08-25 15:37:18,5.87,*
6380,2013-08-25 15:36:27,5.83,*
6380,2013-08-25 15:35:08,5.79,*
6380,2013-08-25 09:38:48,5.75,*
6380,2013-08-24 21:38:45,5.75,*
6380,2013-08-24 09:38:43,5.75,*
6380,2013-08-23 21:38:40,5.75,*
6380,2013-08-23 09:38:38,5.75,*
6380,2013-08-22 21:38:35,5.75,*
6380,2013-08-22 16:34:22,5.75,*
6380,2013-08-22 16:30:05,5.71,*
6380,2013-08-22 16:27:52,5.67,*
6380,2013-08-22 16:26:38,5.63,*
6380,2013-08-22 16:25:25,5.59,*
6380,2013-08-22 16:24:31,5.55,*
6380,2013-08-22 16:23:51,5.51,*
6380,2013-08-22 16:23:19,5.47,*
6380,2013-08-22 16:22:37,5.43,*
6380,2013-08-22 16:21:16,5.39,*
6380,2013-08-22 16:15:42,5.35,*
6380,2013-08-22 16:12:23,5.31,*
6380,2013-08-22 16:09:53,5.28,*
6380,2013-08-22 16:07:32,5.24,*
6380,2013-08-22 16:04:46,5.20,*
6380,2013-08-22 16:03:19,5.16,*
6380,2013-08-22 16:02:11,5.12,*
6380,2013-08-22 16:01:04,5.08,*
6380,2013-08-22 09:38:33,5.04,*
6380,2013-08-21 21:38:30,5.04,*
6380,2013-08-21 09:38:28,5.04,*
6380,2013-08-20 21:38:25,5.04,*
6380,2013-08-20 09:38:22,5.04,*
6380,2013-08-19 21:38:20,5.04,*
6380,2013-08-19 09:38:17,5.04,*
6380,2013-08-18 21:38:16,5.04,*
6380,2013-08-18 14:29:12,5.04,*
6380,2013-08-18 14:27:33,5.00,*
6380,2013-08-18 14:24:46,4.96,*
6380,2013-08-18 14:23:35,4.92,*
6380,2013-08-18 14:22:35,4.88,*
6380,2013-08-18 14:20:19,4.84,*
6380,2013-08-18 14:18:00,4.80,*
6380,2013-08-18 14:13:00,4.76,*
6380,2013-08-18 14:03:52,4.72,*
6380,2013-08-18 14:01:55,4.69,*
6380,2013-08-18 14:00:45,4.65,*
6380,2013-08-18 09:38:13,4.61,*
6380,2013-08-17 21:38:09,4.61,*
6380,2013-08-17 09:38:07,4.61,*
6380,2013-08-16 21:38:04,4.61,*
6380,2013-08-16 09:38:02,4.61,*
6380,2013-08-15 21:37:59,4.61,*
6380,2013-08-15 09:37:56,4.61,*
6380,2013-08-14 21:37:54,4.61,*
6380,2013-08-14 09:37:51,4.61,*
6380,2013-08-13 21:37:49,4.61,*
6380,2013-08-13 09:37:46,4.61,*
6380,2013-08-12 21:37:44,4.61,*
6380,2013-08-12 09:37:41,4.61,*
6380,2013-08-11 21:37:38,4.61,*
6380,2013-08-11 09:37:36,4.61,*
6380,2013-08-10 21:37:33,4.61,*
6380,2013-08-10 09:37:31,4.61,*
6380,2013-08-09 21:37:28,4.61,*
6380,2013-08-09 09:37:25,4.61,*
6380,2013-08-08 21:37:23,4.61,*
6380,2013-08-08 09:37:20,4.61,*
6380,2013-08-07 21:37:18,4.61,*
6380,2013-08-07 09:37:15,4.61,*
6380,2013-08-06 21:37:13,4.61,*
6380,2013-08-06 09:37:10,4.61,*
6380,2013-08-06 04:52:23,4.61,*
6380,2013-08-06 04:13:43,4.57,*
6380,2013-08-06 00:32:43,4.53,*
6380,2013-08-06 00:26:23,4.49,*
6380,2013-08-06 00:21:23,4.45,*
6380,2013-08-06 00:15:21,4.41,*
6380,2013-08-06 00:10:29,4.37,*
6380,2013-08-06 00:05:13,4.33,*
6380,2013-08-06 00:01:11,4.29,*
6380,2013-08-05 23:59:23,4.25,*
6380,2013-08-05 22:52:53,4.21,*
6380,2013-08-05 22:35:50,4.17,*
6380,2013-08-05 22:11:47,4.13,*
6380,2013-08-05 21:51:24,4.09,*
6380,2013-08-05 21:39:29,4.06,*
6380,2013-08-05 21:37:08,4.02,*
6380,2013-08-05 21:32:00,4.02,*
6380,2013-08-05 21:23:57,3.98,*
6380,2013-08-05 21:06:31,3.94,*
6380,2013-08-05 20:40:39,3.90,*
6380,2013-08-05 20:27:32,3.86,*
6380,2013-08-05 09:37:05,3.82,*
6380,2013-08-05 03:52:11,3.82,*
6380,2013-08-04 21:37:02,3.78,*
6380,2013-08-04 09:37:00,3.78,*
6380,2013-08-04 06:45:43,3.78,*
6380,2013-08-04 06:41:46,3.74,*
6380,2013-08-04 06:39:49,3.70,*
6380,2013-08-04 06:38:39,3.66,*
6380,2013-08-04 06:36:57,3.62,*
6380,2013-08-04 06:35:23,3.58,*
6380,2013-08-04 06:33:46,3.54,*
6380,2013-08-03 21:36:57,3.50,*
6380,2013-08-03 09:36:55,3.50,*
6380,2013-08-02 21:36:52,3.50,*
6380,2013-08-02 13:51:13,3.50,*
6380,2013-08-02 13:47:08,3.46,*
6380,2013-08-02 09:36:50,3.43,*
6380,2013-08-01 21:38:04,3.43,*
6380,2013-08-01 14:50:40,3.43,*
6380,2013-08-01 14:43:00,3.39,*
6380,2013-08-01 14:37:32,3.35,*
6380,2013-08-01 14:36:06,3.31,*
6380,2013-08-01 14:34:27,3.27,*
6380,2013-08-01 14:31:15,3.23,*
6380,2013-08-01 14:10:20,3.19,*
6380,2013-08-01 14:08:07,3.15,*
6380,2013-08-01 14:06:36,3.11,*
6380,2013-08-01 14:03:39,3.07,*
6380,2013-08-01 09:38:01,3.03,*
6380,2013-07-31 21:37:59,3.03,*
6380,2013-07-31 09:37:57,3.03,*
6380,2013-07-30 21:37:54,3.03,*
6380,2013-07-30 09:37:51,3.03,*
6380,2013-07-29 21:37:49,3.03,*
6380,2013-07-29 09:37:47,3.03,*
6380,2013-07-28 21:37:43,3.03,*
6380,2013-07-28 09:37:41,3.03,*
6380,2013-07-27 21:37:38,3.03,*
6380,2013-07-27 09:37:35,3.03,*
6380,2013-07-26 21:37:33,3.03,*
6380,2013-07-26 15:05:41,3.03,*
6380,2013-07-26 15:03:17,2.99,*
6380,2013-07-26 15:01:17,2.95,*
6380,2013-07-26 15:00:07,2.91,*
6380,2013-07-26 14:58:43,2.87,*
6380,2013-07-26 14:55:03,2.83,*
6380,2013-07-26 14:48:16,2.80,*
6380,2013-07-26 14:45:04,2.76,*
6380,2013-07-26 14:43:07,2.72,*
6380,2013-07-26 14:41:31,2.68,*
6380,2013-07-26 14:39:32,2.64,*
6380,2013-07-26 14:36:12,2.60,*
6380,2013-07-26 14:34:28,2.56,*
6380,2013-07-26 14:33:07,2.52,*
6380,2013-07-26 14:31:53,2.48,*
6380,2013-07-26 14:30:51,2.44,*
6380,2013-07-26 14:29:51,2.40,*
6380,2013-07-26 14:28:33,2.36,*
6380,2013-07-26 14:28:04,2.32,*
6380,2013-07-26 14:27:04,2.28,*
6380,2013-07-26 14:25:24,2.24,*
6380,2013-07-26 14:23:22,2.20,*
6380,2013-07-26 14:21:06,2.17,*
6380,2013-07-26 14:19:48,2.13,*
6380,2013-07-26 14:17:19,2.09,*
6380,2013-07-26 14:13:51,2.05,*
6380,2013-07-26 14:05:25,1.93,*
6380,2013-07-26 14:03:03,1.89,*
6380,2013-07-26 14:00:29,1.85,*
6380,2013-07-26 13:51:08,1.81,*
6380,2013-07-26 09:37:30,1.77,*
6380,2013-07-25 21:37:28,1.77,*
6380,2013-07-25 09:37:25,1.77,*
6380,2013-07-24 21:37:23,1.77,*
6380,2013-07-24 09:37:20,1.77,*
6380,2013-07-23 21:37:18,1.77,*
6380,2013-07-23 09:37:15,1.77,*
6380,2013-07-22 21:37:12,1.77,*
6380,2013-07-22 09:37:10,1.77,*
6380,2013-07-21 21:37:07,1.77,*
6380,2013-07-21 09:37:05,1.77,*
6380,2013-07-20 21:37:02,1.77,*
6380,2013-07-20 09:36:59,1.77,*
6380,2013-07-19 21:36:57,1.77,*
6380,2013-07-19 09:36:54,1.77,*
6380,2013-07-18 21:36:52,1.77,*
6380,2013-07-18 09:36:49,1.77,*
6380,2013-07-17 21:36:47,1.77,*
6380,2013-07-17 09:36:44,1.77,*
6380,2013-07-16 23:26:50,1.77,*
6380,2013-07-16 23:19:08,1.73,*
6380,2013-07-16 21:36:41,1.69,*
6380,2013-07-16 09:36:39,1.69,*
6380,2013-07-15 21:36:36,1.69,*
6380,2013-07-15 09:42:51,1.69,*
6380,2013-07-14 21:42:48,1.69,*
6380,2013-07-14 15:12:45,1.69,*
6380,2013-07-14 09:42:45,1.65,*
6380,2013-07-13 21:42:43,1.65,*
6380,2013-07-13 09:42:40,1.65,*
6380,2013-07-12 21:42:38,1.65,*
6380,2013-07-12 10:44:41,1.65,*
6380,2013-07-12 10:21:29,1.61,*
6380,2013-07-12 10:15:25,1.57,*
6380,2013-07-12 09:42:35,1.54,*
6380,2013-07-11 21:42:33,1.54,*
6380,2013-07-11 09:42:30,1.54,*
6380,2013-07-11 01:16:58,1.54,*
6380,2013-07-11 00:46:01,1.50,*
6380,2013-07-11 00:43:03,1.46,*
6380,2013-07-11 00:39:14,1.42,*
6380,2013-07-11 00:36:59,1.38,*
6380,2013-07-11 00:34:02,1.34,*
6380,2013-07-11 00:31:46,1.30,*
6380,2013-07-11 00:31:08,1.26,*
6380,2013-07-11 00:30:35,1.22,*
6380,2013-07-11 00:29:57,1.18,*
6380,2013-07-11 00:29:11,1.14,*
6380,2013-07-11 00:28:09,1.10,*
6380,2013-07-11 00:26:05,1.06,*
6380,2013-07-10 21:42:27,.98,*
6380,2013-07-10 14:49:57,.98,*
6380,2013-07-10 14:46:49,.94,*
6380,2013-07-10 14:42:12,.91,*
6380,2013-07-10 09:42:25,.87,*
6380,2013-07-10 00:47:37,.87,*
6380,2013-07-10 00:37:32,.83,*
6380,2013-07-09 21:42:22,.79,*
6380,2013-07-09 09:42:20,.79,*
6380,2013-07-08 21:42:17,.79,*
6380,2013-07-08 09:42:14,.79,*
6380,2013-07-07 21:42:12,.79,*
6380,2013-07-07 09:42:09,.79,*
6380,2013-07-06 21:42:07,.79,*
6380,2013-07-06 16:32:57,.79,*
6380,2013-07-06 16:22:59,.75,*
6380,2013-07-06 16:18:47,.71,*
6380,2013-07-06 16:09:32,.67,*
6380,2013-07-06 16:01:28,.63,*
6380,2013-07-06 09:42:04,.59,*
6380,2013-07-05 21:42:02,.59,*
6380,2013-07-05 15:43:28,.59,*
6380,2013-07-05 15:26:25,.55,*
6380,2013-07-05 09:41:59,.51,*
6380,2013-07-04 21:41:56,.51,*
6380,2013-07-04 09:41:54,.51,*
6380,2013-07-03 21:41:51,.51,*
6380,2013-07-03 09:41:49,.51,*
6380,2013-07-02 21:41:46,.51,*
6380,2013-07-02 09:41:43,.51,*
6380,2013-07-02 06:08:32,.51,*
6380,2013-07-02 05:40:50,.47,*
6380,2013-07-02 04:01:52,.43,*
6380,2013-07-02 02:30:27,.39,*
6380,2013-07-02 02:25:01,.35,*
6380,2013-07-01 21:41:41,.31,*
6380,2013-07-01 18:54:47,.31,*
6380,2013-07-01 18:49:28,.28,*
6380,2013-07-01 18:47:49,.24,*
6380,2013-07-01 18:46:28,.20,*
