# -------------------------------------NOTICE------------------------------------------
# These data readings are Preliminary.
#
# Most data relayed by telemetry have received little or no review.
# Inaccuracies in the data may be present because of instrument
# malfunctions and/or physical changes at the measurement site.
#
# Subsequent review may result in significant revisions to the data.
# * (asterisk) indicates questionable data
#
# Retrieved: 2023-02-02 20:30:53 (MST)
# (Note: Gage clock may be different from current time)
#
# This file contains data for 1 Altar Wash at Highway 286 sensor(s):
# 6380
#
# -------------------------------------------------------------------------------------
#
# Data provided for Altar Wash at Highway 286 sensors
# over the period of '01/01/2014' to '11/30/2014'
#

Sensor ID,Date and Time (MST),Value (in)
6380,2014-10-08 01:11:46,7.95,*
6380,2014-10-08 00:36:08,7.91,*
6380,2014-10-08 00:08:20,7.87,*
6380,2014-10-08 00:07:57,7.87,*
6380,2014-10-07 19:32:06,7.83,*
6380,2014-10-07 19:06:11,7.80,*
6380,2014-10-07 00:07:58,7.76,*
6380,2014-10-06 12:07:57,7.76,*
6380,2014-10-06 00:07:56,7.76,*
6380,2014-10-05 12:07:55,7.76,*
6380,2014-10-05 00:07:54,7.76,*
6380,2014-10-04 12:07:53,7.76,*
6380,2014-10-04 00:07:52,7.76,*
6380,2014-10-03 12:07:50,7.76,*
6380,2014-10-03 00:07:49,7.76,*
6380,2014-10-02 12:07:48,7.76,*
6380,2014-10-02 00:07:47,7.76,*
6380,2014-10-01 12:07:46,7.76,*
6380,2014-10-01 00:07:45,7.76,*
6380,2014-09-30 12:07:44,7.76,*
6380,2014-09-30 00:07:42,7.76,*
6380,2014-09-29 12:07:41,7.76,*
6380,2014-09-29 00:07:40,7.76,*
6380,2014-09-28 12:07:39,7.76,*
6380,2014-09-28 00:07:38,7.76,*
6380,2014-09-27 12:07:37,7.76,*
6380,2014-09-27 00:07:36,7.76,*
6380,2014-09-26 16:52:46,7.76,*
6380,2014-09-26 16:18:22,7.72,*
6380,2014-09-26 13:07:33,7.68,*
6380,2014-09-26 12:07:35,7.64,*
6380,2014-09-26 00:07:33,7.64,*
6380,2014-09-25 12:07:32,7.64,*
6380,2014-09-24 12:07:30,7.64,*
6380,2014-09-24 00:07:29,7.64,*
6380,2014-09-23 12:07:28,7.64,*
6380,2014-09-23 00:07:27,7.64,*
6380,2014-09-22 12:07:25,7.64,*
6380,2014-09-22 00:07:24,7.64,*
6380,2014-09-21 12:07:23,7.64,*
6380,2014-09-21 00:07:22,7.64,*
6380,2014-09-20 12:07:21,7.64,*
6380,2014-09-20 00:07:20,7.64,*
6380,2014-09-19 12:07:19,7.64,*
6380,2014-09-19 08:17:14,7.64,*
6380,2014-09-19 00:07:18,7.60,*
6380,2014-09-18 12:07:16,7.60,*
6380,2014-09-18 00:07:15,7.60,*
6380,2014-09-17 15:40:06,7.60,*
6380,2014-09-17 12:07:14,7.56,*
6380,2014-09-17 10:12:07,7.56,*
6380,2014-09-17 09:42:44,7.52,*
6380,2014-09-17 09:27:52,7.48,*
6380,2014-09-17 09:14:01,7.44,*
6380,2014-09-17 08:59:43,7.40,*
6380,2014-09-17 08:39:08,7.36,*
6380,2014-09-17 08:23:43,7.32,*
6380,2014-09-17 07:50:45,7.28,*
6380,2014-09-17 06:58:45,7.24,*
6380,2014-09-17 06:37:33,7.20,*
6380,2014-09-17 05:28:12,7.13,*
6380,2014-09-17 04:43:12,7.09,*
6380,2014-09-17 02:24:59,7.05,*
6380,2014-09-17 02:16:13,7.01,*
6380,2014-09-17 02:08:30,6.97,*
6380,2014-09-17 02:04:36,6.93,*
6380,2014-09-17 01:48:22,6.89,*
6380,2014-09-17 00:45:11,6.85,*
6380,2014-09-17 00:07:13,6.81,*
6380,2014-09-16 23:39:15,6.81,*
6380,2014-09-16 12:07:12,6.73,*
6380,2014-09-16 06:35:20,6.73,*
6380,2014-09-16 06:00:05,6.69,*
6380,2014-09-16 00:07:11,6.65,*
6380,2014-09-15 12:07:10,6.65,*
6380,2014-09-15 00:07:09,6.65,*
6380,2014-09-14 12:07:07,6.65,*
6380,2014-09-14 00:07:06,6.65,*
6380,2014-09-13 18:19:21,6.65,*
6380,2014-09-13 16:07:20,6.61,*
6380,2014-09-13 16:02:42,6.57,*
6380,2014-09-13 16:00:36,6.54,*
6380,2014-09-13 15:58:45,6.50,*
6380,2014-09-13 15:57:25,6.46,*
6380,2014-09-13 15:56:07,6.42,*
6380,2014-09-13 15:55:22,6.38,*
6380,2014-09-13 15:54:48,6.34,*
6380,2014-09-13 15:54:08,6.30,*
6380,2014-09-13 15:52:26,6.26,*
6380,2014-09-13 15:51:01,6.22,*
6380,2014-09-13 15:45:34,6.18,*
6380,2014-09-13 12:07:05,6.14,*
6380,2014-09-13 00:20:03,6.14,*
6380,2014-09-13 00:07:04,6.10,*
6380,2014-09-12 23:44:31,6.10,*
6380,2014-09-12 23:12:23,6.06,*
6380,2014-09-12 12:07:03,6.02,*
6380,2014-09-12 00:07:02,6.02,*
6380,2014-09-11 12:07:01,6.02,*
6380,2014-09-11 00:06:59,6.02,*
6380,2014-09-10 12:06:58,6.02,*
6380,2014-09-10 00:06:57,6.02,*
6380,2014-09-09 12:06:56,6.02,*
6380,2014-09-09 00:06:55,6.02,*
6380,2014-09-08 13:06:29,6.02,*
6380,2014-09-08 13:05:04,5.98,*
6380,2014-09-08 13:02:23,5.94,*
6380,2014-09-08 13:00:15,5.91,*
6380,2014-09-08 12:59:08,5.87,*
6380,2014-09-08 12:57:49,5.83,*
6380,2014-09-08 12:56:43,5.79,*
6380,2014-09-08 12:55:18,5.75,*
6380,2014-09-08 12:53:49,5.71,*
6380,2014-09-08 12:51:41,5.67,*
6380,2014-09-08 12:50:38,5.63,*
6380,2014-09-08 12:49:28,5.55,*
6380,2014-09-08 12:48:51,5.51,*
6380,2014-09-08 12:48:02,5.47,*
6380,2014-09-08 12:46:48,5.43,*
6380,2014-09-08 12:42:39,5.39,*
6380,2014-09-08 12:41:20,5.35,*
6380,2014-09-08 12:40:13,5.31,*
6380,2014-09-08 12:06:54,5.28,*
6380,2014-09-08 08:30:53,5.28,*
6380,2014-09-08 00:06:53,5.24,*
6380,2014-09-07 12:06:51,5.24,*
6380,2014-09-07 00:06:50,5.24,*
6380,2014-09-06 12:06:49,5.24,*
6380,2014-09-06 00:06:48,5.24,*
6380,2014-09-05 12:06:47,5.24,*
6380,2014-09-05 00:06:46,5.24,*
6380,2014-09-04 20:17:55,5.24,*
6380,2014-09-04 19:29:41,5.16,*
6380,2014-09-04 19:15:37,5.12,*
6380,2014-09-04 12:06:45,5.04,*
6380,2014-09-04 00:06:44,5.04,*
6380,2014-09-03 12:06:43,5.04,*
6380,2014-09-03 00:06:41,5.04,*
6380,2014-09-02 12:06:40,5.04,*
6380,2014-09-02 00:06:39,5.04,*
6380,2014-09-01 12:06:38,5.04,*
6380,2014-09-01 00:06:37,5.04,*
6380,2014-08-31 12:06:35,5.04,*
6380,2014-08-31 00:06:34,5.04,*
6380,2014-08-30 12:06:33,5.04,*
6380,2014-08-30 00:06:32,5.04,*
6380,2014-08-29 12:06:31,5.04,*
6380,2014-08-29 00:06:30,5.04,*
6380,2014-08-28 12:06:28,5.04,*
6380,2014-08-28 00:06:27,5.04,*
6380,2014-08-27 12:06:26,5.04,*
6380,2014-08-27 00:06:25,5.04,*
6380,2014-08-26 16:56:24,5.04,*
6380,2014-08-26 16:45:09,5.00,*
6380,2014-08-26 16:40:15,4.96,*
6380,2014-08-26 16:35:46,4.92,*
6380,2014-08-26 16:33:56,4.88,*
6380,2014-08-26 16:32:15,4.84,*
6380,2014-08-26 16:29:25,4.80,*
6380,2014-08-26 12:06:24,4.76,*
6380,2014-08-26 00:06:23,4.76,*
6380,2014-08-25 12:06:22,4.76,*
6380,2014-08-25 00:06:21,4.76,*
6380,2014-08-24 12:06:19,4.76,*
6380,2014-08-24 00:06:18,4.76,*
6380,2014-08-23 12:06:17,4.76,*
6380,2014-08-23 00:06:16,4.76,*
6380,2014-08-22 12:06:15,4.76,*
6380,2014-08-22 00:06:14,4.76,*
6380,2014-08-21 12:06:12,4.76,*
6380,2014-08-21 00:06:11,4.76,*
6380,2014-08-20 12:06:10,4.76,*
6380,2014-08-20 00:06:09,4.76,*
6380,2014-08-19 12:06:08,4.76,*
6380,2014-08-19 00:06:07,4.76,*
6380,2014-08-18 12:06:06,4.76,*
6380,2014-08-18 00:06:05,4.76,*
6380,2014-08-17 23:44:03,4.76,*
6380,2014-08-17 23:10:53,4.72,*
6380,2014-08-17 22:58:34,4.69,*
6380,2014-08-17 22:08:16,4.65,*
6380,2014-08-17 21:09:56,4.61,*
6380,2014-08-17 21:05:01,4.57,*
6380,2014-08-17 21:03:04,4.53,*
6380,2014-08-17 21:01:29,4.49,*
6380,2014-08-17 12:06:03,4.45,*
6380,2014-08-17 01:16:07,4.45,*
6380,2014-08-17 01:12:24,4.41,*
6380,2014-08-17 01:05:42,4.37,*
6380,2014-08-17 00:06:02,4.33,*
6380,2014-08-16 12:06:01,4.33,*
6380,2014-08-16 00:06:00,4.33,*
6380,2014-08-15 12:05:59,4.33,*
6380,2014-08-15 00:05:58,4.33,*
6380,2014-08-14 12:05:57,4.33,*
6380,2014-08-14 00:05:55,4.33,*
6380,2014-08-13 12:05:54,4.33,*
6380,2014-08-13 00:05:53,4.33,*
6380,2014-08-12 17:41:21,4.33,*
6380,2014-08-12 17:25:10,4.29,*
6380,2014-08-12 17:19:34,4.25,*
6380,2014-08-12 17:10:16,4.21,*
6380,2014-08-12 12:28:40,4.17,*
6380,2014-08-12 12:23:46,4.13,*
6380,2014-08-12 12:19:44,4.09,*
6380,2014-08-12 12:16:06,4.06,*
6380,2014-08-12 12:05:52,4.02,*
6380,2014-08-12 00:05:51,4.02,*
6380,2014-08-11 21:48:43,4.02,*
6380,2014-08-11 21:41:32,3.98,*
6380,2014-08-11 21:24:44,3.94,*
6380,2014-08-11 21:19:01,3.90,*
6380,2014-08-11 21:17:03,3.86,*
6380,2014-08-11 12:05:50,3.82,*
6380,2014-08-11 00:05:49,3.82,*
6380,2014-08-10 12:05:47,3.82,*
6380,2014-08-10 00:05:46,3.82,*
6380,2014-08-09 12:05:45,3.82,*
6380,2014-08-09 00:05:44,3.82,*
6380,2014-08-08 12:05:43,3.82,*
6380,2014-08-08 00:06:08,3.82,*
6380,2014-08-07 12:06:06,3.82,*
6380,2014-08-07 00:06:05,3.82,*
6380,2014-08-06 12:06:04,3.82,*
6380,2014-08-06 00:06:03,3.82,*
6380,2014-08-05 12:06:02,3.82,*
6380,2014-08-05 00:06:01,3.82,*
6380,2014-08-04 12:05:59,3.82,*
6380,2014-08-04 00:05:58,3.82,*
6380,2014-08-03 12:05:57,3.82,*
6380,2014-08-03 00:05:56,3.82,*
6380,2014-08-02 12:08:15,3.82,*
6380,2014-08-02 01:33:40,3.82,*
6380,2014-08-02 01:01:15,3.78,*
6380,2014-08-02 00:08:14,3.74,*
6380,2014-08-01 12:08:13,3.74,*
6380,2014-08-01 00:08:12,3.74,*
6380,2014-07-31 12:08:10,3.74,*
6380,2014-07-31 00:08:09,3.74,*
6380,2014-07-30 12:08:08,3.74,*
6380,2014-07-30 00:08:07,3.74,*
6380,2014-07-29 12:08:06,3.74,*
6380,2014-07-29 00:08:05,3.74,*
6380,2014-07-28 12:08:04,3.74,*
6380,2014-07-28 00:08:02,3.74,*
6380,2014-07-27 12:08:01,3.74,*
6380,2014-07-27 02:47:45,3.74,*
6380,2014-07-27 01:52:46,3.70,*
6380,2014-07-27 01:46:01,3.66,*
6380,2014-07-27 01:42:00,3.62,*
6380,2014-07-27 01:38:43,3.58,*
6380,2014-07-27 01:36:19,3.54,*
6380,2014-07-27 01:34:18,3.50,*
6380,2014-07-27 01:31:50,3.46,*
6380,2014-07-27 01:25:32,3.43,*
6380,2014-07-27 01:17:17,3.39,*
6380,2014-07-27 01:13:52,3.35,*
6380,2014-07-27 00:08:00,3.31,*
6380,2014-07-26 12:07:59,3.31,*
6380,2014-07-26 00:07:58,3.31,*
6380,2014-07-25 16:10:42,3.31,*
6380,2014-07-25 14:11:08,3.27,*
6380,2014-07-25 12:07:57,3.23,*
6380,2014-07-25 00:07:55,3.23,*
6380,2014-07-24 12:07:54,3.23,*
6380,2014-07-24 00:07:53,3.23,*
6380,2014-07-23 20:36:39,3.23,*
6380,2014-07-23 20:22:24,3.19,*
6380,2014-07-23 20:18:19,3.15,*
6380,2014-07-23 20:15:20,3.11,*
6380,2014-07-23 20:11:35,3.07,*
6380,2014-07-23 20:08:42,3.03,*
6380,2014-07-23 20:05:25,2.99,*
6380,2014-07-23 19:18:59,2.95,*
6380,2014-07-23 18:44:21,2.91,*
6380,2014-07-23 18:43:07,2.87,*
6380,2014-07-23 18:41:57,2.83,*
6380,2014-07-23 18:41:03,2.80,*
6380,2014-07-23 18:40:15,2.76,*
6380,2014-07-23 18:39:35,2.72,*
6380,2014-07-23 18:32:06,2.68,*
6380,2014-07-23 12:07:52,2.64,*
6380,2014-07-23 00:07:51,2.64,*
6380,2014-07-22 12:07:49,2.64,*
6380,2014-07-22 00:07:48,2.64,*
6380,2014-07-21 12:07:47,2.64,*
6380,2014-07-21 00:07:46,2.64,*
6380,2014-07-20 12:07:45,2.64,*
6380,2014-07-20 00:07:44,2.64,*
6380,2014-07-19 12:07:42,2.64,*
6380,2014-07-19 00:07:41,2.64,*
6380,2014-07-18 12:07:40,2.64,*
6380,2014-07-18 00:07:39,2.64,*
6380,2014-07-17 12:07:38,2.64,*
6380,2014-07-17 00:07:37,2.64,*
6380,2014-07-16 12:07:36,2.64,*
6380,2014-07-16 00:07:34,2.64,*
6380,2014-07-15 12:52:21,2.64,*
6380,2014-07-15 12:07:33,2.60,*
6380,2014-07-15 12:05:43,2.60,*
6380,2014-07-15 00:07:32,2.56,*
6380,2014-07-14 12:07:31,2.56,*
6380,2014-07-14 00:07:30,2.56,*
6380,2014-07-13 20:49:47,2.52,*
6380,2014-07-13 20:12:43,2.48,*
6380,2014-07-13 20:07:56,2.44,*
6380,2014-07-13 20:04:25,2.40,*
6380,2014-07-13 20:00:59,2.36,*
6380,2014-07-13 19:58:06,2.32,*
6380,2014-07-13 19:51:04,2.28,*
6380,2014-07-13 19:48:25,2.24,*
6380,2014-07-13 19:45:50,2.20,*
6380,2014-07-13 19:44:08,2.17,*
6380,2014-07-13 13:57:29,2.13,*
6380,2014-07-13 13:53:26,2.09,*
6380,2014-07-13 13:52:29,2.05,*
6380,2014-07-13 13:51:05,1.97,*
6380,2014-07-13 13:50:24,1.93,*
6380,2014-07-13 13:49:15,1.89,*
6380,2014-07-13 13:48:15,1.85,*
6380,2014-07-13 13:47:10,1.81,*
6380,2014-07-13 13:46:15,1.77,*
6380,2014-07-13 13:44:59,1.73,*
6380,2014-07-13 12:07:29,1.69,*
6380,2014-07-13 00:07:28,1.69,*
6380,2014-07-12 12:07:26,1.69,*
6380,2014-07-12 00:07:25,1.69,*
6380,2014-07-11 19:50:52,1.69,*
6380,2014-07-11 19:13:45,1.65,*
6380,2014-07-11 17:36:59,1.61,*
6380,2014-07-11 17:17:46,1.57,*
6380,2014-07-11 17:13:50,1.54,*
6380,2014-07-11 12:07:24,1.50,*
6380,2014-07-11 00:07:23,1.50,*
6380,2014-07-10 12:07:22,1.50,*
6380,2014-07-10 00:07:21,1.50,*
6380,2014-07-09 12:07:20,1.50,*
6380,2014-07-09 00:51:18,1.50,*
6380,2014-07-09 00:43:28,1.46,*
6380,2014-07-09 00:07:18,1.42,*
6380,2014-07-08 17:01:53,1.42,*
6380,2014-07-08 15:28:26,1.38,*
6380,2014-07-08 15:22:38,1.34,*
6380,2014-07-08 15:19:47,1.30,*
6380,2014-07-08 15:18:22,1.26,*
6380,2014-07-08 15:16:25,1.22,*
6380,2014-07-08 15:14:51,1.18,*
6380,2014-07-08 15:11:11,1.14,*
6380,2014-07-08 12:07:17,1.10,*
6380,2014-07-08 00:07:16,1.10,*
6380,2014-07-07 15:43:04,1.10,*
6380,2014-07-07 12:07:15,1.06,*
6380,2014-07-07 00:07:14,1.06,*
6380,2014-07-06 20:01:24,1.06,*
6380,2014-07-06 19:14:56,1.02,*
6380,2014-07-06 12:07:13,.98,*
6380,2014-07-06 00:07:12,.98,*
6380,2014-07-05 15:16:45,.98,*
6380,2014-07-05 12:07:11,.94,*
6380,2014-07-05 00:07:09,.94,*
6380,2014-07-04 16:53:34,.94,*
6380,2014-07-04 16:48:26,.91,*
6380,2014-07-04 16:46:00,.87,*
6380,2014-07-04 16:44:15,.83,*
6380,2014-07-04 16:43:04,.79,*
6380,2014-07-04 16:42:10,.75,*
6380,2014-07-04 16:41:24,.71,*
6380,2014-07-04 16:40:26,.67,*
6380,2014-07-04 16:38:16,.63,*
6380,2014-07-04 16:36:33,.59,*
6380,2014-07-04 16:35:31,.55,*
6380,2014-07-04 16:34:28,.51,*
6380,2014-07-04 16:33:35,.47,*
6380,2014-07-04 16:32:12,.43,*
6380,2014-07-04 16:30:46,.39,*
6380,2014-07-04 16:28:51,.35,*
6380,2014-07-04 16:22:19,.31,*
6380,2014-07-04 16:19:54,.28,*
6380,2014-07-04 16:17:47,.24,*
6380,2014-07-04 15:25:02,.20,*
6380,2014-07-04 15:18:44,.16,*
6380,2014-07-04 12:07:08,.12,*
6380,2014-07-04 00:07:07,.12,*
6380,2014-07-03 12:07:06,.12,*
6380,2014-07-03 00:07:05,.12,*
6380,2014-07-02 12:07:03,.12,*
6380,2014-07-02 00:11:18,.12,*
6380,2014-07-01 12:11:16,.12,*
6380,2014-07-01 00:11:15,.12,*
6380,2014-06-30 12:11:14,.12,*
6380,2014-06-30 00:11:13,.12,*
6380,2014-06-29 12:11:11,.12,*
6380,2014-06-29 00:11:10,.12,*
6380,2014-06-28 12:11:09,.12,*
6380,2014-06-28 00:11:08,.12,*
6380,2014-06-27 12:11:07,.12,*
6380,2014-06-27 00:11:05,.12,*
6380,2014-06-26 12:11:04,.12,*
6380,2014-06-26 00:11:03,.12,*
6380,2014-06-25 12:11:02,.12,*
6380,2014-06-25 00:11:01,.12,*
6380,2014-06-24 12:11:00,.12,*
6380,2014-06-24 00:10:58,.12,*
6380,2014-06-23 12:10:57,.12,*
6380,2014-06-23 00:10:56,.12,*
6380,2014-06-22 12:10:55,.12,*
6380,2014-06-22 00:10:54,.12,*
6380,2014-06-21 12:10:52,.12,*
6380,2014-06-21 00:10:51,.12,*
6380,2014-06-20 12:10:50,.12,*
6380,2014-06-20 00:10:49,.12,*
6380,2014-06-19 12:10:48,.12,*
6380,2014-06-19 00:10:46,.12,*
6380,2014-06-18 12:10:45,.12,*
6380,2014-06-18 00:10:44,.12,*
6380,2014-06-17 12:10:43,.12,*
6380,2014-06-17 00:10:42,.12,*
6380,2014-06-16 12:10:40,.12,*
6380,2014-06-16 00:10:39,.12,*
6380,2014-06-15 12:10:38,.12,*
6380,2014-06-15 00:10:37,.12,*
6380,2014-06-14 12:10:36,.12,*
6380,2014-06-14 00:10:35,.12,*
6380,2014-06-13 12:10:33,.12,*
6380,2014-06-13 00:10:32,.12,*
6380,2014-06-12 12:10:31,.12,*
6380,2014-06-12 00:10:30,.12,*
6380,2014-06-11 12:10:29,.12,*
6380,2014-06-11 00:10:27,.12,*
6380,2014-06-10 12:10:26,.12,*
6380,2014-06-10 00:10:25,.12,*
6380,2014-06-09 12:10:24,.12,*
6380,2014-06-09 00:10:23,.12,*
6380,2014-06-08 12:10:21,.12,*
6380,2014-06-08 00:10:20,.12,*
6380,2014-06-07 12:10:19,.12,*
6380,2014-06-07 00:10:19,.12,*
6380,2014-06-06 12:10:17,.12,*
6380,2014-06-06 00:10:16,.12,*
6380,2014-06-05 12:10:14,.12,*
6380,2014-06-05 00:10:19,.12,*
6380,2014-06-04 12:10:12,.12,*
6380,2014-06-04 00:10:16,.12,*
6380,2014-06-03 12:10:10,.12,*
6380,2014-06-03 00:10:17,.12,*
6380,2014-06-02 12:10:07,.12,*
6380,2014-06-02 00:10:16,.12,*
6380,2014-06-01 12:10:05,.12,*
6380,2014-06-01 00:10:18,.12,*
6380,2014-05-31 12:10:03,.12,*
6380,2014-05-31 00:10:14,.12,*
6380,2014-05-30 12:10:00,.12,*
6380,2014-05-30 00:09:59,.12,*
6380,2014-05-29 12:09:58,.12,*
6380,2014-05-29 00:09:57,.12,*
6380,2014-05-28 12:09:56,.12,*
6380,2014-05-28 00:09:55,.12,*
6380,2014-05-27 12:09:53,.12,*
6380,2014-05-27 00:09:52,.12,*
6380,2014-05-26 12:09:51,.12,*
6380,2014-05-26 00:09:50,.12,*
6380,2014-05-25 12:09:49,.12,*
6380,2014-05-25 00:09:48,.12,*
6380,2014-05-24 12:09:47,.12,*
6380,2014-05-24 00:09:45,.12,*
6380,2014-05-23 12:09:44,.12,*
6380,2014-05-23 00:09:43,.12,*
6380,2014-05-22 12:09:42,.12,*
6380,2014-05-22 00:09:41,.12,*
6380,2014-05-21 12:09:40,.12,*
6380,2014-05-21 00:09:39,.12,*
6380,2014-05-20 12:09:37,.12,*
6380,2014-05-20 00:09:36,.12,*
6380,2014-05-19 12:09:35,.12,*
6380,2014-05-18 12:09:32,.12,*
6380,2014-05-18 00:09:31,.12,*
6380,2014-05-17 12:09:30,.12,*
6380,2014-05-16 12:09:27,.12,*
6380,2014-05-16 00:09:26,.12,*
6380,2014-05-15 12:09:25,.12,*
6380,2014-05-15 00:09:24,.12,*
6380,2014-05-14 12:09:23,.12,*
6380,2014-05-14 00:09:21,.12,*
6380,2014-05-13 12:09:20,.12,*
6380,2014-05-13 00:09:19,.12,*
6380,2014-05-12 12:09:18,.12,*
