# -------------------------------------NOTICE------------------------------------------
# These data readings are Preliminary.
#
# Most data relayed by telemetry have received little or no review.
# Inaccuracies in the data may be present because of instrument
# malfunctions and/or physical changes at the measurement site.
#
# Subsequent review may result in significant revisions to the data.
# * (asterisk) indicates questionable data
#
# Retrieved: 2023-02-02 20:31:52 (MST)
# (Note: Gage clock may be different from current time)
#
# This file contains data for 1 Altar Wash at Highway 286 sensor(s):
# 6380
#
# -------------------------------------------------------------------------------------
#
# Data provided for Altar Wash at Highway 286 sensors
# over the period of '01/01/2018' to '11/30/2018'
#

Sensor ID,Date and Time (MST),Value (in)
6380,2018-11-30 23:05:13,.20,
6380,2018-11-30 11:05:13,.20,
6380,2018-11-30 03:30:17,.20,
6380,2018-11-29 23:05:13,.16,
6380,2018-11-29 11:05:12,.16,
6380,2018-11-28 23:05:13,.16,
6380,2018-11-28 11:05:13,.16,
6380,2018-11-27 23:05:12,.16,
6380,2018-11-27 11:05:13,.16,
6380,2018-11-26 23:05:13,.16,
6380,2018-11-26 11:05:13,.16,
6380,2018-11-25 23:05:12,.16,
6380,2018-11-25 11:05:12,.16,
6380,2018-11-24 23:05:12,.16,
6380,2018-11-24 11:05:12,.16,
6380,2018-11-23 23:05:12,.16,
6380,2018-11-23 11:05:11,.16,
6380,2018-11-22 23:05:12,.16,
6380,2018-11-22 11:05:13,.16,
6380,2018-11-21 23:05:12,.16,
6380,2018-11-21 11:05:12,.16,
6380,2018-11-20 23:05:12,.16,
6380,2018-11-20 11:05:12,.16,
6380,2018-11-19 23:05:12,.16,
6380,2018-11-19 11:05:12,.16,
6380,2018-11-18 23:05:12,.16,
6380,2018-11-18 11:05:11,.16,
6380,2018-11-17 23:05:12,.16,
6380,2018-11-17 11:05:12,.16,
6380,2018-11-16 23:05:12,.16,
6380,2018-11-16 11:05:11,.16,
6380,2018-11-15 23:05:12,.16,
6380,2018-11-15 11:05:12,.16,
6380,2018-11-14 23:05:11,.16,
6380,2018-11-14 11:05:11,.16,
6380,2018-11-13 23:05:11,.16,
6380,2018-11-13 11:05:11,.16,
6380,2018-11-12 23:05:11,.16,
6380,2018-11-12 11:05:11,.16,
6380,2018-11-11 23:05:11,.16,
6380,2018-11-11 11:05:11,.16,
6380,2018-11-10 23:05:11,.16,
6380,2018-11-10 11:05:11,.16,
6380,2018-11-09 23:05:11,.16,
6380,2018-11-09 11:05:11,.16,
6380,2018-11-08 23:05:11,.16,
6380,2018-11-08 11:05:11,.16,
6380,2018-11-07 23:05:13,.16,
6380,2018-11-07 11:05:13,.16,
6380,2018-11-06 23:05:12,.16,
6380,2018-11-06 11:05:12,.16,
6380,2018-11-05 23:05:12,.16,
6380,2018-11-05 11:05:12,.16,
6380,2018-11-04 23:05:13,.16,
6380,2018-11-04 11:05:13,.16,
6380,2018-11-03 23:05:13,.16,
6380,2018-11-03 11:05:13,.16,
6380,2018-11-02 23:05:13,.16,
6380,2018-11-02 11:05:13,.16,
6380,2018-11-01 23:05:13,.16,
6380,2018-11-01 11:05:13,.16,
6380,2018-10-31 23:05:13,.16,
6380,2018-10-31 11:05:14,.16,
6380,2018-10-30 23:05:14,.16,
6380,2018-10-30 11:05:14,.16,
6380,2018-10-29 23:05:14,.16,
6380,2018-10-29 11:05:14,.16,
6380,2018-10-28 23:05:14,.16,
6380,2018-10-28 11:05:14,.16,
6380,2018-10-27 23:05:15,.16,
6380,2018-10-27 11:05:15,.16,
6380,2018-10-26 23:05:15,.16,
6380,2018-10-26 11:05:16,.16,
6380,2018-10-25 23:05:16,.16,
6380,2018-10-25 11:05:15,.16,
6380,2018-10-24 23:05:16,.16,
6380,2018-10-24 11:05:16,.16,
6380,2018-10-23 23:05:16,.16,
6380,2018-10-23 16:29:46,.16,
6380,2018-10-23 16:23:05,.12,
6380,2018-10-23 14:58:47,.08,
6380,2018-10-22 23:59:03,13.43,
6380,2018-10-22 11:59:03,13.43,
6380,2018-10-21 23:59:03,13.43,
6380,2018-10-21 18:35:25,13.43,
6380,2018-10-21 11:59:04,13.39,
6380,2018-10-20 23:59:04,13.39,
6380,2018-10-20 11:59:04,13.39,
6380,2018-10-19 23:59:05,13.39,
6380,2018-10-19 11:59:05,13.39,
6380,2018-10-18 23:59:05,13.39,
6380,2018-10-18 11:59:05,13.39,
6380,2018-10-17 23:59:05,13.39,
6380,2018-10-17 11:59:05,13.39,
6380,2018-10-16 23:59:06,13.39,
6380,2018-10-16 11:59:06,13.39,
6380,2018-10-16 02:43:03,13.39,
6380,2018-10-15 23:59:06,13.35,
6380,2018-10-15 23:17:39,13.35,
6380,2018-10-15 23:06:40,13.31,
6380,2018-10-15 23:03:40,13.27,
6380,2018-10-15 22:40:00,13.23,
6380,2018-10-15 21:11:32,13.19,
6380,2018-10-15 20:29:46,13.15,
6380,2018-10-15 11:59:06,13.11,
6380,2018-10-14 23:59:06,13.11,
6380,2018-10-14 11:59:06,13.11,
6380,2018-10-14 01:56:06,13.11,
6380,2018-10-13 23:59:07,13.07,
6380,2018-10-13 11:59:06,13.07,
6380,2018-10-13 07:49:06,13.07,
6380,2018-10-12 23:59:07,13.03,
6380,2018-10-12 11:59:08,13.03,
6380,2018-10-12 08:23:03,13.03,
6380,2018-10-12 07:00:48,12.99,
6380,2018-10-12 06:21:00,12.95,
6380,2018-10-12 05:03:46,12.91,
6380,2018-10-12 04:10:32,12.87,
6380,2018-10-12 03:32:27,12.83,
6380,2018-10-11 23:59:07,12.80,
6380,2018-10-11 11:59:08,12.80,
6380,2018-10-10 23:59:08,12.80,
6380,2018-10-10 11:59:07,12.80,
6380,2018-10-09 23:59:08,12.80,
6380,2018-10-09 11:59:08,12.80,
6380,2018-10-08 23:59:09,12.80,
6380,2018-10-08 11:59:09,12.80,
6380,2018-10-07 23:59:09,12.80,
6380,2018-10-07 17:55:23,12.80,
6380,2018-10-07 11:59:09,12.76,
6380,2018-10-07 10:12:00,12.76,
6380,2018-10-07 10:04:08,12.72,
6380,2018-10-07 10:01:25,12.68,
