Name,Washname,Distance,Elevation 2011,Elevation 2019
6+93,12,0,1023.269592,1023.319763
6+93,12,0.6,1023.305847,1023.32721
6+93,12,1.2,1023.291199,1023.34436
6+93,12,1.8,1023.308655,1023.340149
6+93,12,2.4,1023.266541,1023.31781
6+93,12,3,1023.241516,1023.309387
6+93,12,3.6,1023.270142,1023.289185
6+93,12,4.2,1023.23291,1023.290161
6+93,12,4.8,1023.289429,1023.291565
6+93,12,5.4,1023.24707,1023.282471
6+93,12,6,1023.266235,1023.296509
6+93,12,6.6,1023.267456,1023.2901
6+93,12,7.2,1023.281677,1023.279175
6+93,12,7.8,1023.274841,1023.282227
6+93,12,8.4,1023.244019,1023.284363
6+93,12,9,1023.221191,1023.246216
6+93,12,9.6,1023.166016,1023.207825
6+93,12,10.2,1023.070862,1023.142822
6+93,12,10.8,1022.877564,1023.054321
6+93,12,11.4,1022.7099,1022.942688
6+93,12,12,1022.90625,1022.789002
6+93,12,12.6,1023.056335,1022.817688
6+93,12,13.2,1023.107971,1022.982178
6+93,12,13.8,1022.884827,1022.848023
6+93,12,14.4,1022.284058,1022.625427
6+93,12,15,1022.025269,1022.331238
6+93,12,15.6,1021.934204,1022.055054
6+93,12,16.2,1021.889587,1021.877686
6+93,12,16.8,1021.978333,1021.911377
6+93,12,17.4,1022.065308,1022.025818
6+93,12,18,1022.273254,1022.154358
6+93,12,18.6,1022.597168,1022.306152
6+93,12,19.2,1022.802979,1022.494507
6+93,12,19.8,1022.909912,1022.672607
6+93,12,20.4,1022.947327,1022.919251
6+93,12,21,1023.113342,1023.157471
6+93,12,21.6,1023.332153,1023.336792
6+93,12,22.2,1023.395447,1023.266663
6+93,12,22.8,1023.380249,1023.175293
6+93,12,23.4,1023.365051,1023.458496
6+93,12,24,1023.36615,1023.433716
6+93,12,24.6,1023.378845,1023.411011
6+93,12,25.2,1023.377014,1023.411804
6+93,12,25.8,1023.429382,1023.407654
6+93,12,26.4,1023.482544,1023.445496
6+93,12,27,1023.595337,1023.501465
6+93,12,27.6,1023.664185,1023.593811
6+93,12,28.2,1023.615112,1023.628723
6+93,12,28.8,1023.591187,1023.621704
6+93,12,29.4,1023.508545,1023.59967
6+93,12,30,1023.427795,1023.52832
6+93,12,30.6,1023.404724,1023.475159
6+93,12,31.2,1023.408142,1023.442688
6+93,12,31.8,1023.456726,1023.428711
6+93,12,32.4,1023.456726,1023.425171
