Name,Washname,Distance,Elevation 2011,Elevation 2019
5+09,19,0,1027.751343,1027.788208
5+09,19,0.6,1027.671265,1027.744019
5+09,19,1.2,1027.649902,1027.680054
5+09,19,1.8,1027.602905,1027.614746
5+09,19,2.4000001,1027.490601,1027.577393
5+09,19,3,1027.4552,1027.513306
5+09,19,3.5999999,1027.449219,1027.500244
5+09,19,4.1999998,1027.426758,1027.452759
5+09,19,4.8000002,1027.481567,1027.479492
5+09,19,5.4000001,1027.641724,1027.515503
5+09,19,6,1027.486939,1027.481201
5+09,19,6.5999999,1027.361939,1027.385864
5+09,19,7.1999998,1027.310913,1027.331299
5+09,19,7.8000002,1027.264893,1027.269531
5+09,19,8.3999996,1027.296631,1027.27356
5+09,19,9,1027.349854,1027.286133
5+09,19,9.6000004,1027.188721,1027.198853
5+09,19,10.1999998,1026.915772,1026.936646
5+09,19,10.8000002,1026.57544,1026.650391
5+09,19,11.3999996,1026.224731,1026.341187
5+09,19,12,1025.874023,1025.955444
5+09,19,12.6000004,1025.662354,1025.671265
5+09,19,13.1999998,1025.655273,1025.667236
5+09,19,13.8000002,1025.676758,1025.687378
5+09,19,14.3999996,1025.751587,1025.737183
5+09,19,15,1025.623779,1025.782471
5+09,19,15.6000004,1025.532837,1025.625977
5+09,19,16.2000008,1025.608154,1025.541748
5+09,19,16.7999992,1025.799927,1025.641235
5+09,19,17.3999996,1026.086914,1025.860352
5+09,19,18,1026.206177,1026.154663
5+09,19,18.6000004,1026.466797,1026.429321
5+09,19,19.2000008,1026.591675,1026.571533
5+09,19,19.7999992,1026.650757,1026.64502
5+09,19,20.3999996,1026.748901,1026.725464
5+09,19,21,1026.802368,1026.791016
5+09,19,21.6000004,1026.766357,1026.767578
5+09,19,22.2000008,1026.758789,1026.787964
5+09,19,22.7999992,1026.732788,1026.748901
5+09,19,23.3999996,1026.751831,1026.730103
5+09,19,24,1026.845703,1026.827637
5+09,19,24.6000004,1026.935303,1026.915894
5+09,19,25.2000008,1026.999878,1026.982666
5+09,19,25.7999992,1027.058838,1027.054321
5+09,19,26.3999996,1027.088867,1027.10376
5+09,19,27,1027.097778,1027.150879
5+09,19,27.6000004,1027.179077,1027.19519
5+09,19,28.2000008,1027.226318,1027.229492
5+09,19,28.7999992,1027.246216,1027.256836
5+09,19,29.3999996,1027.303711,1027.288696
5+09,19,30,1027.353882,1027.324097
5+09,19,30.6000004,1027.293213,1027.294556
5+09,19,31.2000008,1027.226807,1027.267944
5+09,19,31.7999992,1027.226807,1027.170044
