Name,Washname,Distance,Elevation 2011,Elevation 2019
1+49,21,0,1028.359619,1028.352783
1+49,21,0.6,1028.253174,1028.291138
1+49,21,1.2,1028.288818,1028.255737
1+49,21,1.8,1028.175537,1028.255737
1+49,21,2.4000001,1028.131958,1028.181641
1+49,21,3,1028.131958,1028.149292
1+49,21,3.5999999,1028.099365,1028.142822
1+49,21,4.1999998,1028.046509,1028.052002
1+49,21,4.8000002,1028.032227,1028.033814
1+49,21,5.4000001,1027.953735,1027.983521
1+49,21,6,1027.931274,1027.973145
1+49,21,6.5999999,1027.88855,1027.990479
1+49,21,7.1999998,1027.847778,1027.915161
1+49,21,7.8000002,1027.812134,1027.817993
1+49,21,8.3999996,1027.731079,1027.752808
1+49,21,9,1027.643066,1027.745117
1+49,21,9.6000004,1027.609497,1027.688843
1+49,21,10.1999998,1027.576416,1027.626465
1+49,21,10.8000002,1027.537476,1027.580322
1+49,21,11.3999996,1027.540527,1027.558106
1+49,21,12,1027.48999,1027.476929
1+49,21,12.6000004,1027.401367,1027.466797
1+49,21,13.1999998,1027.350586,1027.43689
1+49,21,13.8000002,1027.313599,1027.312622
1+49,21,14.3999996,1027.110962,1027.19397
1+49,21,15,1026.947144,1027.122803
1+49,21,15.6000004,1026.831177,1027.034302
1+49,21,16.2000008,1026.831177,1026.99646
1+49,21,16.7999992,1026.720093,1026.909302
1+49,21,17.3999996,1026.734497,1026.87854
1+49,21,18,1026.483643,1026.770142
1+49,21,18.6000004,1026.322388,1026.509766
1+49,21,19.2000008,1026.109985,1026.119629
1+49,21,19.7999992,1025.73291,1026.005737
1+49,21,20.3999996,1025.579712,1025.980713
1+49,21,21,1025.532349,1025.995361
1+49,21,21.6000004,1025.580566,1026.025024
1+49,21,22.2000008,1025.696411,1026.083496
1+49,21,22.7999992,1025.829102,1026.083496
1+49,21,23.3999996,1025.829102,1026.172241
1+49,21,24,1026.142212,1026.330078
1+49,21,24.6000004,1026.372437,1026.437256
1+49,21,25.2000008,1026.5177,1026.670166
1+49,21,25.7999992,1026.803467,1026.844971
1+49,21,26.3999996,1027.025269,1027.043335
1+49,21,27,1027.29895,1027.27063
1+49,21,27.6000004,1027.519287,1027.443359
1+49,21,28.2000008,1027.779175,1027.687134
1+49,21,28.7999992,1027.800659,1027.789673
1+49,21,29.3999996,1027.807251,1027.739624
1+49,21,30,1027.829102,1027.739624
1+49,21,30.6000004,1027.834229,1027.776245
1+49,21,31.2000008,1027.697754,1027.698242
1+49,21,31.7999992,1027.718994,1027.706787
1+49,21,32.4000015,1027.688599,1027.762695
1+49,21,33,1027.717773,1027.752197
1+49,21,33.5999985,1027.698608,1027.768189
1+49,21,34.2000008,1027.841553,1027.828369
1+49,21,34.7999992,1027.910523,1027.8479
1+49,21,35.4000015,1027.887817,1027.869995
1+49,21,36,1027.917481,1027.885742
1+49,21,36.5999985,1027.917481,1027.873291
1+49,21,37.2000008,1027.839844,1027.828613
1+49,21,37.7999992,1027.815552,1027.829468
1+49,21,38.4000015,1027.723023,1027.816773
1+49,21,39,1027.694092,1027.72876
1+49,21,39.5999985,1027.788208,1027.750732
1+49,21,40.2000008,1027.904907,1027.785767
1+49,21,40.7999992,1028.064575,1027.844849
1+49,21,41.4000015,1027.875244,1027.819214
1+49,21,42,1027.935913,1027.879883
1+49,21,42.5999985,1027.936523,1027.907105
1+49,21,43.2000008,1027.876953,1027.797241
1+49,21,43.7999992,1027.828369,1027.797241
1+49,21,44.4000015,1027.792236,1027.810425
